BuildingAge,Surface moyenne par étage,Ratio Largest Use / Total,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,PropertyCategory,SiteEnergyUse(kBtu),PrimaryEnergyType_Electricity,PrimaryEnergyType_Mixed,PrimaryEnergyType_NaturalGas,PropertyCategory_Healthcare,PropertyCategory_Hospitality,PropertyCategory_Industrial & Storage,PropertyCategory_Mixed Use,PropertyCategory_Office,PropertyCategory_Other,PropertyCategory_Public / Institutional,PropertyCategory_Retail & Food,Log_SiteEnergyUse(kBtu)
108,17544.285714285714,0.7194853839263904,1.0,7,122810,0,122810,88360.0,26450.0,Hospitality,5401277.5,0,0,1,0,1,0,0,0,0,0,0,15.502146242770712
57,22634.6,0.6240622763379958,1.0,5,113173,42546,70627,70627.0,42546.0,Hospitality,5284343.5,0,1,0,0,1,0,0,0,0,0,0,15.480259139319724
16,21493.285714285717,0.714821239855636,1.0,7,150453,34735,115718,107547.0,3000.0,Hospitality,6715187.0,0,1,0,0,1,0,0,0,0,0,0,15.719882384569159
19,19383.33333333333,0.7608770421324161,1.0,6,116300,28200,88100,88490.0,28300.0,Hospitality,5827595.5,0,1,0,0,1,0,0,0,0,0,0,15.578115209171504
18,25933.666666666668,1.0,1.0,6,155602,36744,118858,155602.0,0.0,Hospitality,6836900.0,1,0,0,0,1,0,0,0,0,0,0,15.737845116755992
17,30735.5,0.6348603406484359,1.0,4,122942,44891,78051,78051.0,44891.0,Hospitality,5337334.0,0,1,0,0,1,0,0,0,0,0,0,15.490237022692243
8,14017.166666666666,0.7534927410437202,1.0,6,84103,20732,63371,63371.0,20732.0,Hospitality,3706100.25,1,0,0,0,1,0,0,0,0,0,0,15.125491006015494
108,10947.285714285714,1.0,1.0,7,76631,0,76631,76631.0,0.0,Hospitality,7258758.5,0,0,1,0,1,0,0,0,0,0,0,15.797719504432823
26,40409.0,0.8335766784627187,1.0,7,282863,44766,238097,235788.0,51537.0,Hospitality,19459304.0,0,1,0,0,1,0,0,0,0,0,0,16.783835919798648
14,16151.666666666666,0.6188835001547828,1.0,6,96910,36934,59976,59976.0,36934.0,Hospitality,5155568.5,0,1,0,0,1,0,0,0,0,0,0,15.455588144597986
54,12504.25,1.0,2.0,4,50017,0,50017,50017.0,0.0,Hospitality,5448975.0,0,0,1,0,1,0,0,0,0,0,0,15.51093825907765
15,12847.5,1.0,1.0,4,51390,0,51390,51390.0,0.0,Hospitality,3611538.0,0,0,1,0,1,0,0,0,0,0,0,15.09964455525178
14,23046.0,1.0212762880037027,1.0,3,69138,0,69138,70609.0,0.0,Hospitality,3242458.0,0,1,0,0,1,0,0,0,0,0,0,14.991842550528414
112,38196.0,1.0,1.0,5,190980,0,190980,190980.0,19051.0,Hospitality,6505995.0,1,0,0,0,1,0,0,0,0,0,0,15.688234771198152
20,40555.5,0.700903699868082,1.0,4,162222,14200,148022,113702.0,32692.0,Hospitality,7946961.0,0,1,0,0,1,0,0,0,0,0,0,15.888300275232263
18,24784.0,1.0,1.0,5,123920,30000,93920,123920.0,30000.0,Hospitality,9373179.0,0,1,0,0,1,0,0,0,0,0,0,16.0533629776411
18,29665.14285714286,0.6818536425626999,1.0,7,207656,54341,153315,141591.0,0.0,Hospitality,11171988.0,0,1,0,0,1,0,0,0,0,0,0,16.22892022144235
48,16223.25,1.0,1.0,4,64893,0,64893,64893.0,0.0,Hospitality,6197825.0,0,1,0,0,1,0,0,0,0,0,0,15.63970914336364
11,18716.555555555555,0.8014651318796787,1.0,9,168449,14567,153882,135006.0,20600.0,Hospitality,12726789.0,0,1,0,0,1,0,0,0,0,0,0,16.359219778484473
85,6678.75,1.0,1.0,16,106860,0,106860,106860.0,0.0,Hospitality,11935719.0,0,0,1,0,1,0,0,0,0,0,0,16.295046142705484
37,21803.4,1.0,1.0,5,109017,29409,79608,109017.0,0.0,Hospitality,9474745.0,0,1,0,0,1,0,0,0,0,0,0,16.064140501185577
13,25090.83333333333,0.667760470291275,1.0,6,150545,50017,100528,100528.0,50017.0,Hospitality,13410041.0,0,1,0,0,1,0,0,0,0,0,0,16.411514387244008
8,22371.2,0.8224860534973537,1.0,5,111856,21273,90583,92000.0,20000.0,Hospitality,9444484.0,0,1,0,0,1,0,0,0,0,0,0,16.0609415312268
26,11560.0,1.0,1.0,5,57800,0,57800,57800.0,0.0,Hospitality,2443065.25,0,1,0,0,1,0,0,0,0,0,0,14.708764468169358
49,11104.0,1.1857889048991357,1.0,4,44416,0,44416,52668.0,0.0,Hospitality,2669564.25,0,1,0,0,1,0,0,0,0,0,0,14.797426189403204
55,12050.0,1.282572614107884,2.0,2,24100,0,24100,30910.0,0.0,Hospitality,1587454.75,0,1,0,0,1,0,0,0,0,0,0,14.277643135344748
56,8740.0,1.0,1.0,7,61180,12960,48220,61180.0,0.0,Hospitality,3993913.25,0,1,0,0,1,0,0,0,0,0,0,15.200282323022863
86,6857.0,1.0,1.0,3,20571,0,20571,20571.0,0.0,Hospitality,716279.6875,1,0,0,0,1,0,0,0,0,0,0,13.481827390770418
91,11555.555555555557,0.9230769230769232,1.0,9,104000,0,104000,96000.0,8000.0,Hospitality,8690648.0,0,1,0,0,1,0,0,0,0,0,0,15.9777581779972
90,3294.5454545454545,1.0,1.0,11,36240,0,36240,36240.0,0.0,Hospitality,2147968.25,0,1,0,0,1,0,0,0,0,0,0,14.580033418865964
107,5970.0,1.0,1.0,6,35820,0,35820,35820.0,0.0,Hospitality,3321603.0,0,0,1,0,1,0,0,0,0,0,0,15.015958356751847
106,7715.125,,1.0,8,61721,0,61721,,0.0,Hospitality,2897079.75,1,0,0,0,1,0,0,0,0,0,0,14.879214150025433
57,9630.0,0.9994807892004154,1.0,4,38520,0,38520,38500.0,0.0,Hospitality,2804534.0,0,1,0,0,1,0,0,0,0,0,0,14.846748307795604
55,9728.666666666666,0.6509970533817584,1.0,3,29186,4256,24930,19000.0,0.0,Hospitality,867184.375,0,0,1,0,1,0,0,0,0,0,0,13.673008044903538
88,5961.666666666667,1.0,1.0,6,35770,0,35770,35770.0,0.0,Hospitality,2640980.25,0,0,1,0,1,0,0,0,0,0,0,14.786661091670576
88,5334.0,1.0,1.0,9,48006,0,48006,48006.0,0.0,Hospitality,3239754.0,0,1,0,0,1,0,0,0,0,0,0,14.99100826762543
116,8483.333333333334,1.0,1.0,3,25450,0,25450,25450.0,0.0,Hospitality,503744.6875,1,0,0,0,1,0,0,0,0,0,0,13.129826831412341
108,9600.0,0.75,1.0,3,28800,0,28800,21600.0,7200.0,Hospitality,4644346.0,0,0,1,0,1,0,0,0,0,0,0,15.35116133907742
26,10426.0,1.0,1.0,4,41704,8584,33120,41704.0,0.0,Hospitality,1943899.25,0,1,0,0,1,0,0,0,0,0,0,14.480206950957635
24,7484.0,1.0,1.0,3,22452,0,22452,22452.0,0.0,Hospitality,1244150.0,0,1,0,0,1,0,0,0,0,0,0,14.03396392755164
91,8254.5,0.7024350354352171,1.0,4,33018,0,33018,23193.0,6165.0,Hospitality,4857581.5,0,0,1,0,1,0,0,0,0,0,0,15.396051444134796
106,8110.4,1.0,1.0,5,40552,0,40552,40552.0,0.0,Hospitality,1200180.875,0,0,1,0,1,0,0,0,0,0,0,13.997983665773793
10,39255.2,0.505410748130184,0.0,10,392552,22225,370327,198400.0,52400.0,Hospitality,17457560.0,1,0,0,0,1,0,0,0,0,0,0,16.675283407896423
3,15595.25,0.9657588047642712,1.0,4,62381,22948,39433,60245.0,26067.0,Hospitality,3497215.5,1,0,0,0,1,0,0,0,0,0,0,15.067477924337906
1,10329.57142857143,1.1029360919413058,1.0,14,144614,0,144614,159500.0,0.0,Hospitality,5525072.5,1,0,0,0,1,0,0,0,0,0,0,15.524807108447025
2,31705.75,0.6951183933513637,1.0,4,126823,41539,85284,88157.0,41539.0,Hospitality,6042399.5,1,0,0,0,1,0,0,0,0,0,0,15.614311924729948
61,55178.0,0.2376400014498532,1.0,2,110356,0,110356,26225.0,0.0,Industrial & Storage,318364.8125,1,0,0,0,0,1,0,0,0,0,0,12.670956354385986
105,23528.666666666668,0.5445697447085824,1.0,3,70586,0,70586,38439.0,28197.0,Industrial & Storage,2158629.0,1,0,0,0,0,1,0,0,0,0,0,14.584984319173593
106,16974.0,1.007670554966419,1.0,5,84870,0,84870,85521.0,0.0,Industrial & Storage,1381590.125,0,0,1,0,0,1,0,0,0,0,0,14.138746382082335
112,28574.25,1.0,1.0,4,114297,0,114297,114297.0,0.0,Industrial & Storage,2100097.75,0,1,0,0,0,1,0,0,0,0,0,14.55749492539759
47,26044.0,1.0,1.0,2,52088,0,52088,52088.0,0.0,Industrial & Storage,1377519.5,0,0,1,0,0,1,0,0,0,0,0,14.135795701931139
90,25146.0,0.8419828203292771,1.0,2,50292,0,50292,42345.0,5000.0,Industrial & Storage,430473.6875,1,0,0,0,0,1,0,0,0,0,0,12.97264380321185
51,29320.0,0.6962994542974079,1.0,2,58640,0,58640,40831.0,16735.0,Industrial & Storage,3928695.25,1,0,0,0,0,1,0,0,0,0,0,15.183818185804016
100,19900.0,1.0,0.0,4,79600,0,79600,79600.0,0.0,Industrial & Storage,2411402.25,1,0,0,0,0,1,0,0,0,0,0,14.695719397429222
25,25132.33333333333,0.8917596190829874,1.0,3,75397,8161,67236,67236.0,8161.0,Industrial & Storage,549181.375,1,0,0,0,0,1,0,0,0,0,0,13.216185860226977
8,50876.0,0.7831393977513955,1.0,4,203504,0,203504,159372.0,44132.0,Industrial & Storage,3785282.5,1,0,0,0,0,1,0,0,0,0,0,15.146631342973455
52,18732.0,1.0,1.0,5,93660,0,93660,93660.0,0.0,Industrial & Storage,873221.875,1,0,0,0,0,1,0,0,0,0,0,13.679946100062391
39,128800.0,0.9254658385093169,1.0,1,128800,0,128800,119200.0,9600.0,Industrial & Storage,1809101.5,0,0,1,0,0,1,0,0,0,0,0,14.408341423911
56,52311.0,0.9771558563208504,1.0,1,52311,0,52311,51116.0,0.0,Industrial & Storage,930611.875,0,0,1,0,0,1,0,0,0,0,0,13.743598653457092
43,52500.0,0.9408571428571428,1.0,1,52500,0,52500,49395.0,5853.0,Industrial & Storage,3989399.0,1,0,0,0,0,1,0,0,0,0,0,15.199151401618602
57,28650.0,0.5061256544502618,1.0,2,57300,0,57300,29001.0,28299.0,Industrial & Storage,4560492.0,0,1,0,0,0,1,0,0,0,0,0,15.332941289681756
15,123061.0,1.0,1.0,1,123061,0,123061,123061.0,0.0,Industrial & Storage,1987934.625,1,0,0,0,0,1,0,0,0,0,0,14.502607283883611
53,59090.0,0.6815366390252158,1.0,1,59090,0,59090,40272.0,18818.0,Industrial & Storage,2756214.75,0,0,1,0,0,1,0,0,0,0,0,14.829369191796232
53,106000.0,1.000009433962264,1.0,1,106000,0,106000,106001.0,0.0,Industrial & Storage,763364.5,1,0,0,0,0,1,0,0,0,0,0,13.54549222571245
56,119661.0,0.9922447581083228,1.0,1,119661,0,119661,118733.0,0.0,Industrial & Storage,775729.1875,1,0,0,0,0,1,0,0,0,0,0,13.561560042184286
102,25560.0,1.0,1.0,5,127800,0,127800,127800.0,0.0,Industrial & Storage,2767491.0,1,0,0,0,0,1,0,0,0,0,0,14.833452052865177
19,24618.75,1.0,1.0,4,98475,0,98475,98475.0,0.0,Industrial & Storage,1090496.625,1,0,0,0,0,1,0,0,0,0,0,13.902144686721403
17,243044.0,1.3389509718404895,1.0,1,243044,0,243044,325424.0,0.0,Industrial & Storage,1396082.25,0,1,0,0,0,1,0,0,0,0,0,14.149181195196865
17,31466.666666666668,0.7113877118644067,1.0,3,94400,0,94400,67155.0,0.0,Industrial & Storage,784364.5,1,0,0,0,0,1,0,0,0,0,0,13.572630389675155
49,45000.0,0.7777777777777778,1.0,2,90000,0,90000,70000.0,20000.0,Industrial & Storage,1429146.375,1,0,0,0,0,1,0,0,0,0,0,14.172588583154843
75,31620.0,1.0,1.0,2,63240,0,63240,63240.0,0.0,Industrial & Storage,227566.7031,0,0,1,0,0,1,0,0,0,0,0,12.335203069144178
28,32573.25,1.0,1.0,4,130293,23400,106893,130293.0,8800.0,Industrial & Storage,465533.3125,1,0,0,0,0,1,0,0,0,0,0,13.050941084046105
19,26510.25,1.0,1.0,4,106041,0,106041,106041.0,0.0,Industrial & Storage,1123943.0,1,0,0,0,0,1,0,0,0,0,0,13.932354486130556
60,31490.0,1.0,1.0,3,94470,0,94470,94470.0,0.0,Industrial & Storage,1000796.875,0,1,0,0,0,1,0,0,0,0,0,13.816308114831225
50,22780.0,1.0,1.0,1,22780,0,22780,22780.0,0.0,Industrial & Storage,402051.3125,1,0,0,0,0,1,0,0,0,0,0,12.90433748973192
49,50065.0,0.9970638170378509,1.0,1,50065,0,50065,49918.0,0.0,Industrial & Storage,1529510.25,0,1,0,0,0,1,0,0,0,0,0,14.240458797890929
47,57540.0,1.0,1.0,1,57540,0,57540,57540.0,0.0,Industrial & Storage,2582687.0,0,1,0,0,0,1,0,0,0,0,0,14.764341275002979
50,85400.0,1.0,1.0,1,85400,0,85400,85400.0,0.0,Industrial & Storage,1536998.25,1,0,0,0,0,1,0,0,0,0,0,14.245342534557048
50,55700.0,1.0,1.0,1,55700,0,55700,55700.0,0.0,Industrial & Storage,519806.0938,1,0,0,0,0,1,0,0,0,0,0,13.161213048268394
30,21553.33333333333,1.0,1.0,3,64660,0,64660,64660.0,0.0,Industrial & Storage,325513.0,1,0,0,0,0,1,0,0,0,0,0,12.693160750458514
36,52613.0,1.1309752342576929,1.0,1,52613,0,52613,59504.0,0.0,Industrial & Storage,1061458.25,0,1,0,0,0,1,0,0,0,0,0,13.8751551703165
27,49012.0,0.651840365624745,1.0,2,98024,0,98024,63896.0,33712.0,Industrial & Storage,1988334.5,1,0,0,0,0,1,0,0,0,0,0,14.502808414535307
40,51600.0,0.6666666666666666,1.0,1,51600,0,51600,34400.0,17200.0,Industrial & Storage,1124543.125,1,0,0,0,0,1,0,0,0,0,0,13.932888289273723
48,140520.0,1.0,1.0,1,140520,0,140520,140520.0,0.0,Industrial & Storage,2225512.0,0,1,0,0,0,1,0,0,0,0,0,14.615498008804943
68,26736.0,0.8760846798324357,1.0,2,53472,0,53472,46846.0,10033.0,Industrial & Storage,971155.625,0,0,1,0,0,1,0,0,0,0,0,13.786243037046205
36,50417.0,1.0,1.0,1,50417,0,50417,50417.0,0.0,Industrial & Storage,1847401.0,0,1,0,0,0,1,0,0,0,0,0,14.429290885742637
47,52393.0,1.0,1.0,2,104786,0,104786,104786.0,0.0,Industrial & Storage,1028376.875,1,0,0,0,0,1,0,0,0,0,0,13.843493240140107
59,50832.0,0.8640226628895185,1.0,1,50832,0,50832,43920.0,6912.0,Industrial & Storage,2551022.25,0,0,1,0,0,1,0,0,0,0,0,14.752005111155329
45,76354.0,1.0017287895853524,1.0,1,76354,0,76354,76486.0,0.0,Industrial & Storage,2843033.5,1,0,0,0,0,1,0,0,0,0,0,14.860382525628097
60,98480.0,1.0,1.0,1,98480,0,98480,98480.0,0.0,Industrial & Storage,2831565.5,1,0,0,0,0,1,0,0,0,0,0,14.85634065004513
42,93020.0,1.0,1.0,1,93020,0,93020,93020.0,0.0,Industrial & Storage,1252323.875,1,0,0,0,0,1,0,0,0,0,0,14.040512281806098
94,82852.0,0.7057403562979772,1.0,1,82852,0,82852,58472.0,23282.0,Industrial & Storage,2153603.5,0,1,0,0,0,1,0,0,0,0,0,14.58265350795488
54,46396.0,0.9197236830761272,1.0,2,92792,0,92792,85343.0,13435.0,Industrial & Storage,3155496.0,1,0,0,0,0,1,0,0,0,0,0,14.964656569285015
62,78814.0,1.0,1.0,1,78814,0,78814,78814.0,0.0,Industrial & Storage,861972.875,1,0,0,0,0,1,0,0,0,0,0,13.666980241761957
106,12600.0,0.6751322751322751,1.0,6,75600,10800,64800,51040.0,10500.0,Industrial & Storage,2688675.75,1,0,0,0,0,1,0,0,0,0,0,14.804559716050251
109,14067.5,0.7087968722232095,1.0,4,56270,0,56270,39884.0,9270.0,Industrial & Storage,1056782.125,1,0,0,0,0,1,0,0,0,0,0,13.870740064046108
90,20578.571428571428,1.0,1.0,7,144050,0,144050,144050.0,0.0,Industrial & Storage,3929371.0,1,0,0,0,0,1,0,0,0,0,0,15.183990174638973
90,99084.0,1.0,1.0,1,99084,0,99084,99084.0,0.0,Industrial & Storage,1618110.375,0,1,0,0,0,1,0,0,0,0,0,14.296770209213014
63,72719.0,1.0,1.0,1,72719,0,72719,72719.0,0.0,Industrial & Storage,2581741.75,1,0,0,0,0,1,0,0,0,0,0,14.763975213356957
104,30866.0,0.6177023261841509,1.0,5,154330,0,154330,95330.0,0.0,Industrial & Storage,1262235.25,1,0,0,0,0,1,0,0,0,0,0,14.048395507415643
56,110613.0,0.899993671629917,1.0,1,110613,0,110613,99551.0,11061.0,Industrial & Storage,1015060.188,1,0,0,0,0,1,0,0,0,0,0,13.830459452384876
65,37470.25,0.7979196829484725,1.0,4,149881,0,149881,119593.0,30288.0,Industrial & Storage,2417401.25,0,0,1,0,0,1,0,0,0,0,0,14.698204071159108
46,84420.0,0.5247571665482114,1.0,1,84420,0,84420,44300.0,24838.0,Industrial & Storage,2848317.25,1,0,0,0,0,1,0,0,0,0,0,14.862239290355257
88,28438.0,0.850974048807933,1.0,2,56876,0,56876,48400.0,4276.0,Industrial & Storage,1791715.625,0,1,0,0,0,1,0,0,0,0,0,14.398684726642077
85,30600.0,1.0,1.0,2,61200,0,61200,61200.0,0.0,Industrial & Storage,4912143.0,0,0,1,0,0,1,0,0,0,0,0,15.407221064340323
29,111908.0,0.9748186009936732,1.0,1,111908,0,111908,109090.0,0.0,Industrial & Storage,1555420.25,1,0,0,0,0,1,0,0,0,0,0,14.257256967230148
42,18753.0,0.5613679589043531,0.0,3,56259,0,56259,31582.0,20962.0,Industrial & Storage,2346571.5,0,0,1,0,0,1,0,0,0,0,0,14.668466310820063
56,73296.0,1.0614494651822746,1.0,1,73296,0,73296,77800.0,0.0,Industrial & Storage,2356376.75,0,1,0,0,0,1,0,0,0,0,0,14.672636146215373
64,57834.0,0.8796901476640039,1.0,2,115668,0,115668,101752.0,8068.0,Industrial & Storage,3534690.75,0,1,0,0,0,1,0,0,0,0,0,15.07813665407649
50,115620.0,0.4921293893790002,1.0,1,115620,0,115620,56900.0,0.0,Industrial & Storage,1951856.25,1,0,0,0,0,1,0,0,0,0,0,14.484291913158087
47,71718.0,1.0,1.0,1,71718,0,71718,71718.0,0.0,Industrial & Storage,151754.2969,1,0,0,0,0,1,0,0,0,0,0,11.930024613749138
47,55450.0,0.6168800721370604,1.0,1,55450,0,55450,34206.0,21244.0,Industrial & Storage,4345698.0,0,1,0,0,0,1,0,0,0,0,0,15.284697178311173
37,54880.0,1.0021865889212829,1.0,1,54880,0,54880,55000.0,0.0,Industrial & Storage,2763597.0,0,1,0,0,0,1,0,0,0,0,0,14.832044011902783
70,179413.0,0.9926092312151292,1.0,1,179413,0,179413,178087.0,0.0,Industrial & Storage,3459543.0,1,0,0,0,0,1,0,0,0,0,0,15.056647346441077
99,65288.0,0.9190050238941306,0.0,1,65288,0,65288,60000.0,5000.0,Industrial & Storage,605971.1875,1,0,0,0,0,1,0,0,0,0,0,13.314589368783713
50,170632.0,0.9658563458202448,1.0,1,170632,0,170632,164806.0,5826.0,Industrial & Storage,602245.0,1,0,0,0,0,1,0,0,0,0,0,13.308421278694995
50,61500.0,0.9145040650406504,1.0,2,123000,0,123000,112484.0,24433.0,Industrial & Storage,3004271.0,1,0,0,0,0,1,0,0,0,0,0,14.915545833705874
38,60448.0,0.871856802541027,1.0,1,60448,0,60448,52702.0,7746.0,Industrial & Storage,1052244.75,0,1,0,0,0,1,0,0,0,0,0,13.866437247660535
12,21833.0,1.0,1.0,4,87332,6458,80874,87332.0,0.0,Industrial & Storage,1165598.875,1,0,0,0,0,1,0,0,0,0,0,13.96874642662222
28,33207.0,1.0,1.0,4,132828,0,132828,132828.0,0.0,Industrial & Storage,1083729.625,1,0,0,0,0,1,0,0,0,0,0,13.895919929177749
51,152365.0,0.979837889279034,1.0,1,152365,0,152365,149293.0,7858.0,Industrial & Storage,1069749.75,1,0,0,0,0,1,0,0,0,0,0,13.882936235377205
29,20090.0,1.0,1.0,4,80360,0,80360,80360.0,0.0,Industrial & Storage,686019.1875,1,0,0,0,0,1,0,0,0,0,0,13.438662334117597
40,44100.0,0.90702947845805,1.0,1,44100,0,44100,40000.0,0.0,Industrial & Storage,1618916.375,1,0,0,0,0,1,0,0,0,0,0,14.297268196768211
51,27800.0,1.0,1.0,1,27800,0,27800,27800.0,0.0,Industrial & Storage,1224186.25,1,0,0,0,0,1,0,0,0,0,0,14.017787712379995
15,46340.0,1.0,1.0,1,46340,0,46340,46340.0,0.0,Industrial & Storage,2564004.0,1,0,0,0,0,1,0,0,0,0,0,14.757081047098799
49,48001.0,1.0,1.0,1,48001,0,48001,48001.0,0.0,Industrial & Storage,2143650.75,0,0,1,0,0,1,0,0,0,0,0,14.57802135794233
37,26380.0,0.8953752843062927,1.0,1,26380,0,26380,23620.0,2760.0,Industrial & Storage,509124.0,1,0,0,0,0,1,0,0,0,0,0,13.140448844950713
47,37351.0,0.7911702497925089,1.0,1,37351,0,37351,29551.0,9569.0,Industrial & Storage,2559461.75,0,1,0,0,0,1,0,0,0,0,0,14.755307931150115
35,30375.0,1.0,1.0,1,30375,0,30375,30375.0,0.0,Industrial & Storage,345866.6875,1,0,0,0,0,1,0,0,0,0,0,12.75381157483465
37,30004.0,0.8092254366084523,1.0,1,30004,0,30004,24280.0,4950.0,Industrial & Storage,369291.5,1,0,0,0,0,1,0,0,0,0,0,12.81934429194231
116,6660.0,0.7207207207207207,1.0,5,33300,0,33300,24000.0,6000.0,Industrial & Storage,90558.70313,1,0,0,0,0,1,0,0,0,0,0,11.413764615273509
31,37500.0,1.63784,1.0,1,37500,0,37500,61419.0,0.0,Industrial & Storage,1811506.375,1,0,0,0,0,1,0,0,0,0,0,14.409669860520685
47,25920.0,0.7437114197530864,1.0,1,25920,0,25920,19277.0,4051.0,Industrial & Storage,1219744.75,1,0,0,0,0,1,0,0,0,0,0,14.014152993351455
63,25480.0,1.0,1.0,1,25480,0,25480,25480.0,0.0,Industrial & Storage,741287.1875,1,0,0,0,0,1,0,0,0,0,0,13.516144745673657
46,15500.0,1.0,1.0,2,31000,0,31000,31000.0,0.0,Industrial & Storage,2301043.75,1,0,0,0,0,1,0,0,0,0,0,14.64887381689445
62,23236.0,0.8924083318987778,1.0,1,23236,0,23236,20736.0,1250.0,Industrial & Storage,433871.0,0,1,0,0,0,1,0,0,0,0,0,12.980504838706302
61,16200.0,1.0092592592592593,1.0,2,32400,0,32400,32700.0,0.0,Industrial & Storage,248616.0,1,0,0,0,0,1,0,0,0,0,0,12.42366883866523
61,26680.0,1.2738755622188906,1.0,1,26680,0,26680,33987.0,0.0,Industrial & Storage,243518.2031,1,0,0,0,0,1,0,0,0,0,0,12.402951081228947
63,31521.0,1.0,1.0,1,31521,0,31521,31521.0,0.0,Industrial & Storage,1788148.0,0,1,0,0,0,1,0,0,0,0,0,14.396691564576901
65,24000.0,0.85,1.0,1,24000,0,24000,20400.0,3600.0,Industrial & Storage,1257033.5,0,0,1,0,0,1,0,0,0,0,0,14.044265933496458
64,21900.0,1.0,1.0,1,21900,0,21900,21900.0,0.0,Industrial & Storage,1333637.625,0,0,1,0,0,1,0,0,0,0,0,14.103421572956712
55,38005.0,0.5672937771345875,1.0,1,38005,0,38005,21560.0,10974.0,Industrial & Storage,752093.625,1,0,0,0,0,1,0,0,0,0,0,13.530617426132928
18,35579.0,1.0,1.0,1,35579,0,35579,35579.0,0.0,Industrial & Storage,1096646.25,0,0,1,0,0,1,0,0,0,0,0,13.907768128749533
41,49950.0,1.0,1.0,1,49950,0,49950,49950.0,0.0,Industrial & Storage,238969.7031,1,0,0,0,0,1,0,0,0,0,0,12.384096242228415
28,25184.0,1.0000198538754763,2.0,2,50368,0,50368,50369.0,0.0,Industrial & Storage,753275.1875,0,0,1,0,0,1,0,0,0,0,0,13.532187222402163
78,30545.0,0.7708299230643313,1.0,1,30545,0,30545,23545.0,7000.0,Industrial & Storage,1577040.875,0,0,1,0,0,1,0,0,0,0,0,14.271061419175387
60,27000.0,1.0,1.0,1,27000,0,27000,27000.0,0.0,Industrial & Storage,651293.3125,0,1,0,0,0,1,0,0,0,0,0,13.386716911961434
39,22320.0,1.0,1.0,1,22320,0,22320,22320.0,0.0,Industrial & Storage,439065.9063,1,0,0,0,0,1,0,0,0,0,0,12.992407086595012
48,27680.0,0.903179190751445,1.0,1,27680,0,27680,25000.0,2680.0,Industrial & Storage,1778431.75,0,0,1,0,0,1,0,0,0,0,0,14.391243056892161
47,20500.0,1.043219512195122,1.0,1,20500,0,20500,21386.0,0.0,Industrial & Storage,222600.0938,1,0,0,0,0,1,0,0,0,0,0,12.31313663155814
88,7763.333333333333,1.0,1.0,6,46580,0,46580,46580.0,0.0,Industrial & Storage,710275.375,1,0,0,0,0,1,0,0,0,0,0,13.47340943383864
89,16920.0,0.5537825059101655,1.0,2,33840,0,33840,18740.0,13660.0,Industrial & Storage,2227638.25,0,1,0,0,0,1,0,0,0,0,0,14.616452950402362
32,26532.0,1.0,1.0,1,26532,0,26532,26532.0,0.0,Industrial & Storage,1934224.25,0,1,0,0,0,1,0,0,0,0,0,14.475217416672605
45,14184.0,1.244359842075578,2.0,2,28368,0,28368,35300.0,9408.0,Industrial & Storage,1856230.625,1,0,0,0,0,1,0,0,0,0,0,14.434058982494253
44,48112.0,1.0,1.0,1,48112,0,48112,48112.0,0.0,Industrial & Storage,1485945.875,1,0,0,0,0,1,0,0,0,0,0,14.211562753284309
56,36444.0,1.0,1.0,1,36444,0,36444,36444.0,0.0,Industrial & Storage,161311.0938,1,0,0,0,0,1,0,0,0,0,0,11.991096238364037
66,27553.0,1.0,1.0,1,27553,0,27553,27553.0,0.0,Industrial & Storage,966677.125,0,1,0,0,0,1,0,0,0,0,0,13.781620859666617
65,57310.0,1.0,3.0,1,57310,0,57310,57310.0,0.0,Industrial & Storage,1253745.5,0,1,0,0,0,1,0,0,0,0,0,14.041646826629261
39,29380.0,0.5707283866575902,1.0,1,29380,0,29380,16768.0,6837.0,Industrial & Storage,856088.625,1,0,0,0,0,1,0,0,0,0,0,13.660130351745801
27,21101.0,0.8707170276290224,1.0,1,21101,0,21101,18373.0,2728.0,Industrial & Storage,675772.875,0,0,1,0,0,1,0,0,0,0,0,13.423613794628142
102,22797.0,1.0,1.0,2,45594,0,45594,45594.0,0.0,Industrial & Storage,1351267.875,1,0,0,0,0,1,0,0,0,0,0,14.116554616385637
41,28126.0,0.7743724667567375,1.0,1,28126,0,28126,21780.0,6346.0,Industrial & Storage,870625.8125,1,0,0,0,0,1,0,0,0,0,0,13.6769687053518
52,35000.0,1.0,1.0,1,35000,0,35000,35000.0,0.0,Industrial & Storage,378714.4063,1,0,0,0,0,1,0,0,0,0,0,12.844540295132633
54,26150.0,1.0,1.0,1,26150,0,26150,26150.0,0.0,Industrial & Storage,1208407.625,1,0,0,0,0,1,0,0,0,0,0,14.004814866006422
104,28080.0,0.9109686609686608,1.0,1,28080,0,28080,25580.0,2500.0,Industrial & Storage,794724.625,1,0,0,0,0,1,0,0,0,0,0,13.585752208280695
37,31600.0,1.0,1.0,1,31600,0,31600,31600.0,0.0,Industrial & Storage,3363535.5,0,1,0,0,0,1,0,0,0,0,0,15.028503508180206
9,35289.0,1.0,1.0,1,35289,0,35289,35289.0,0.0,Industrial & Storage,876425.0,0,1,0,0,0,1,0,0,0,0,0,13.6836075530822
